model_name,candidate_name,fold_name,feature_index,feature_name,gain,total_gain,weight,cover,total_cover,normalized_gain,importance_rank
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,21,normalized_atr_14,22.959619522094727,505.11163330078125,22.0,5712.83837890625,125682.4453125,0.0027442929034711618,38
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,22,normalized_atr_60,25.946762084960938,2023.847412109375,78.0,11303.90625,881704.6875,0.010995648733065208,15
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,23,semivariance_imbalance_60m,28.159339904785156,1548.763671875,55.0,16478.435546875,906313.9375,0.008414498644796759,21
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,24,ema_distance_5,24.900793075561523,473.1150817871094,19.0,12880.5283203125,244730.03125,0.0025704542835195366,39
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,25,ema_distance_20,38.846824645996094,2020.0347900390625,52.0,7922.72314453125,411981.59375,0.010974934595830231,16
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,26,ema_distance_60,44.61351013183594,1383.018798828125,31.0,10639.6923828125,329830.46875,0.0075139997275239226,22
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,27,ema_distance_120,288.5989685058594,56565.3984375,196.0,26353.056640625,5165199.0,0.30732220618172384,1
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,28,ema_spread_5_20,34.07848358154297,1976.5521240234375,58.0,9480.0869140625,549845.0625,0.01073869142916448,17
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,29,ema_spread_20_60,223.58444213867188,24594.2890625,110.0,22236.986328125,2446068.5,0.1336218144473941,2
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,30,normalized_slope_15m,29.02675437927246,609.5618286132812,21.0,13612.2978515625,285858.25,0.0033117752397799406,33
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,31,normalized_slope_60m,78.65599060058594,12270.333984375,156.0,23936.84765625,3734148.25,0.06666524438665954,4
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,32,range_position_30m,21.51155662536621,623.8351440429688,29.0,3394.224365234375,98432.5078125,0.0033893227672180427,32
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,33,range_position_60m,20.598936080932617,535.5723266601562,26.0,7603.85986328125,197700.359375,0.002909787141001752,35
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,34,range_position_120m,49.356937408447266,4491.4814453125,91.0,13469.7333984375,1225745.75,0.024402408980162417,7
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,35,support_distance_60m,24.195968627929688,1282.3863525390625,53.0,7839.0234375,415468.25,0.0069672593834036595,24
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,36,resistance_distance_60m,22.27200698852539,668.1602172851562,30.0,5412.7568359375,162382.703125,0.003630142768035447,31
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,37,vwap_distance_60m,29.847843170166016,1641.63134765625,55.0,7333.677734375,403352.28125,0.00891905266178291,20
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,38,signed_body_ratio,19.933881759643555,139.53717041015625,7.0,4107.75390625,28754.27734375,0.0007581113585222305,48
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,39,absolute_body_ratio,11.491628646850586,45.966514587402344,4.0,2328.382568359375,9313.5302734375,0.00024973802118787345,57
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,40,upper_wick_ratio,23.000654220581055,506.014404296875,22.0,12428.0009765625,273416.03125,0.0027491976965400722,37
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,41,lower_wick_ratio,6.2070159912109375,6.2070159912109375,1.0,96.05662536621094,96.05662536621094,3.372298084900562e-05,62
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,42,close_location,23.2082462310791,881.913330078125,38.0,16071.7744140625,610727.4375,0.004791472485783818,29
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,43,signed_body_mean_5m,7.990566253662109,39.95283126831055,5.0,653.1165771484375,3265.5830078125,0.00021706542493729532,61
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,44,upper_wick_mean_15m,30.208614349365234,3594.8251953125,119.0,17657.44921875,2101236.5,0.019530837585839005,10
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,45,lower_wick_mean_15m,18.824588775634766,545.9130859375,29.0,4478.40966796875,129873.875,0.0029659689242560283,34
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,63
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,47,log_quote_volume_zscore_60m,12.797250747680664,51.189002990722656,4.0,2282.982421875,9131.9296875,0.000278112021941006,55
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,48,volume_ratio_5_60,21.39381217956543,320.9071960449219,15.0,6957.34130859375,104360.1171875,0.0017435023917861244,43
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,49,volume_ratio_15_60,25.629438400268555,2255.390625,88.0,6458.6826171875,568364.0625,0.012253632818346167,14
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,50,taker_buy_quote_ratio_1m,15.565120697021484,46.69536209106445,3.0,5143.95556640625,15431.8662109375,0.00025369788055389515,56
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,51,taker_buy_quote_ratio_5m,11.20765495300293,89.66123962402344,8.0,1993.6458740234375,15949.1669921875,0.00048713331349886825,51
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,52,taker_buy_quote_ratio_15m,17.299236297607422,328.68548583984375,19.0,7387.6455078125,140365.265625,0.0017857621697798642,42
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,53,taker_buy_quote_ratio_60m,23.074745178222656,1961.3533935546875,85.0,4171.17822265625,354550.15625,0.010656116082612672,18
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,54,buy_pressure_change_5_60,10.792546272277832,64.75527954101562,6.0,695.7384643554688,4174.4306640625,0.0003518181771926844,53
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,55,buy_pressure_persistence_15m,11.411336898803711,45.645347595214844,4.0,725.083740234375,2900.3349609375,0.0002479931073126381,58
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,56,buy_pressure_std_15m,30.27126121520996,3208.753662109375,106.0,12154.375,1288363.75,0.01743329458949573,13
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,57,log_trade_count_zscore_60m,11.88243293762207,95.05946350097656,8.0,806.3796997070312,6451.03759765625,0.0005164620925255225,50
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,58,log_avg_trade_quote_size_zscore_60m,6.7310051918029785,80.77206420898438,12.0,495.1717834472656,5942.0615234375,0.000438838046866837,52
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,59,time_sin,34.03839111328125,7658.63818359375,225.0,13492.7021484375,3035858.0,0.04160970572018914,5
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,60,time_cos,25.635482788085938,3537.696533203125,138.0,7628.8388671875,1052779.75,0.019220455144264542,11
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,61,weekday_sin,21.560123443603516,1336.7276611328125,62.0,4530.8662109375,280913.71875,0.007262498015237669,23
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,62,weekday_cos,23.11707878112793,369.8732604980469,16.0,7332.3896484375,117318.234375,0.0020095370944745185,40
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2020,63,is_weekend,14.106127738952637,42.318382263183594,3.0,1158.6298828125,3475.8896484375,0.0002299175637122571,59
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,1,log_return_1m,0.0,0.0,0.0,0.0,0.0,0.0,51
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,2,log_return_3m,0.0,0.0,0.0,0.0,0.0,0.0,52
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,3,log_return_5m,36.29955291748047,181.4977569580078,5.0,7983.48046875,39917.40234375,0.0012087384785461276,31
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,4,log_return_10m,21.716455459594727,65.14936828613281,3.0,5623.49365234375,16870.48046875,0.0004338816612408116,38
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,5,log_return_15m,30.792461395263672,61.584922790527344,2.0,7649.7822265625,15299.564453125,0.0004101431726918012,39
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,6,log_return_30m,25.535682678222656,204.28546142578125,8.0,3716.28759765625,29730.30078125,0.0013604999971984382,30
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,7,log_return_60m,367.74176025390625,1838.708740234375,5.0,16667.044921875,83335.2265625,0.012245429598750236,13
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,8,log_return_120m,86.11603546142578,9558.8798828125,111.0,15910.244140625,1766037.125,0.06366021332610297,3
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,9,momentum_acceleration_5_30,48.024505615234375,432.2205505371094,9.0,14844.74609375,133602.71875,0.0028785017479498096,23
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,10,momentum_acceleration_15_60,55.65553283691406,1947.943603515625,35.0,14373.4169921875,503069.59375,0.012972911770760332,12
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,11,efficiency_ratio_15m,23.421340942382812,46.842681884765625,2.0,719.2728271484375,1438.545654296875,0.00031196281971414036,42
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,12,efficiency_ratio_60m,40.6503791809082,894.308349609375,22.0,6538.91259765625,143856.078125,0.00595591335108365,17
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,13,up_candle_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,53
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,14,realized_volatility_5m,21.21072769165039,42.42145538330078,2.0,2742.99609375,5485.9921875,0.00028251834235938785,43
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,15,realized_volatility_15m,34.69487762451172,208.1692657470703,6.0,7283.11328125,43698.6796875,0.0013863653511563495,29
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,16,realized_volatility_30m,47.37648391723633,284.2589111328125,6.0,12663.4033203125,75980.421875,0.0018931070527518992,25
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,17,realized_volatility_60m,52.7377815246582,2056.7734375,39.0,10927.142578125,426158.5625,0.013697696529291186,11
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,18,realized_volatility_120m,48.30465316772461,1352.5302734375,28.0,12152.2548828125,340263.125,0.009007579004299594,14
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,19,volatility_ratio_5_60,0.0,0.0,0.0,0.0,0.0,0.0,54
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,20,volatility_ratio_15_120,26.357376098632812,79.07212829589844,3.0,5869.541015625,17608.623046875,0.0005266044366261879,37
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,21,normalized_atr_14,19.629846572875977,98.14923095703125,5.0,4431.5654296875,22157.828125,0.0006536540951573457,35
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,22,normalized_atr_60,35.34645462036133,706.9290771484375,20.0,7228.40625,144568.125,0.004708005164769721,19
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,23,semivariance_imbalance_60m,28.382572174072266,141.91285705566406,5.0,5513.30322265625,27566.515625,0.0009451110239521292,34
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,24,ema_distance_5,39.39940643310547,315.19525146484375,8.0,9666.931640625,77335.453125,0.002099136843816349,24
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,25,ema_distance_20,71.13204193115234,2489.62158203125,35.0,14808.2333984375,518288.15625,0.01658037792674376,9
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,26,ema_distance_60,123.64148712158203,2596.47119140625,21.0,11776.5966796875,247308.53125,0.017291974788511407,8
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,27,ema_distance_120,491.8639221191406,76730.7734375,156.0,40504.4453125,6318693.5,0.511011485194111,1
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,28,ema_spread_5_20,67.89815521240234,2376.435546875,35.0,16196.4375,566875.3125,0.015826581746446678,10
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,29,ema_spread_20_60,460.142333984375,17485.408203125,38.0,35401.67578125,1345263.625,0.11644929426369302,2
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,30,normalized_slope_15m,44.3421630859375,266.052978515625,6.0,12039.02734375,72234.1640625,0.0017718592111198729,26
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,31,normalized_slope_60m,100.59616088867188,4325.634765625,43.0,21172.423828125,910414.1875,0.028807855661585408,6
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,32,range_position_30m,42.59022521972656,170.36090087890625,4.0,9879.6259765625,39518.50390625,0.0011345692618105459,32
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,33,range_position_60m,23.834941864013672,95.33976745605469,4.0,3843.52880859375,15374.115234375,0.0006349436345179507,36
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,34,range_position_120m,97.40144348144531,4870.072265625,50.0,22601.4296875,1130071.5,0.032433699674444004,5
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,35,support_distance_60m,30.258703231811523,151.29351806640625,5.0,9386.1279296875,46930.640625,0.0010075843355121443,33
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,36,resistance_distance_60m,36.10928726196289,613.85791015625,17.0,6141.40625,104403.90625,0.004088169952080688,21
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,37,vwap_distance_60m,34.79157638549805,695.83154296875,20.0,11016.0302734375,220320.609375,0.004634097823958492,20
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,38,signed_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,55
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,39,absolute_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,56
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,40,upper_wick_ratio,31.269712448120117,218.8879852294922,7.0,16911.46875,118380.28125,0.0014577498624379018,28
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,41,lower_wick_ratio,0.0,0.0,0.0,0.0,0.0,0.0,57
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,42,close_location,34.646827697753906,34.646827697753906,1.0,16392.00390625,16392.00390625,0.00023074088903215592,44
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,43,signed_body_mean_5m,0.0,0.0,0.0,0.0,0.0,0.0,58
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,44,upper_wick_mean_15m,47.266544342041016,898.0643310546875,19.0,17129.576171875,325461.9375,0.0059809274304516115,16
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,45,lower_wick_mean_15m,27.34864044189453,54.69728088378906,2.0,7971.17626953125,15942.3525390625,0.00036427286587006137,40
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,59
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,47,log_quote_volume_zscore_60m,13.450296401977539,13.450296401977539,1.0,802.78515625,802.78515625,8.957626298754913e-05,48
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,48,volume_ratio_5_60,12.395503997802734,12.395503997802734,1.0,570.364501953125,570.364501953125,8.255155818031977e-05,49
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,49,volume_ratio_15_60,48.05828857421875,1345.632080078125,28.0,10017.8310546875,280499.28125,0.00896163842693005,15
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,50,taker_buy_quote_ratio_1m,10.11904239654541,20.23808479309082,2.0,623.028564453125,1246.05712890625,0.00013478156552175954,46
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,51,taker_buy_quote_ratio_5m,19.569087982177734,19.569087982177734,1.0,8219.169921875,8219.169921875,0.00013032618160446747,47
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,52,taker_buy_quote_ratio_15m,48.46162796020508,48.46162796020508,1.0,1881.3248291015625,1881.3248291015625,0.00032274467426084786,41
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,53,taker_buy_quote_ratio_60m,26.24618911743164,262.4618835449219,10.0,5379.57275390625,53795.7265625,0.0017479432424381957,27
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,54,buy_pressure_change_5_60,11.53125286102295,23.0625057220459,2.0,2255.270263671875,4510.54052734375,0.00015359163961666352,45
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,55,buy_pressure_persistence_15m,8.837835311889648,8.837835311889648,1.0,217.0769805908203,217.0769805908203,5.8858201817922845e-05,50
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,56,buy_pressure_std_15m,37.637001037597656,715.10302734375,19.0,10195.2216796875,193709.203125,0.004762442025524313,18
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,57,log_trade_count_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,60
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,58,log_avg_trade_quote_size_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,61
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,59,time_sin,73.83784484863281,9303.568359375,126.0,15994.037109375,2015248.625,0.061959890040749435,4
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,60,time_cos,45.10363006591797,3292.56494140625,73.0,7594.08642578125,554368.3125,0.02192781885844742,7
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,61,weekday_sin,38.38969421386719,499.0660095214844,13.0,11827.087890625,153752.140625,0.0033236790313758797,22
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,62,weekday_cos,0.0,0.0,0.0,0.0,0.0,0.0,62
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2021,63,is_weekend,0.0,0.0,0.0,0.0,0.0,0.0,63
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,1,log_return_1m,14.410470008850098,28.820940017700195,2.0,4329.9853515625,8659.970703125,0.00015088465402080905,55
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,2,log_return_3m,26.618724822998047,26.618724822998047,1.0,7190.99658203125,7190.99658203125,0.00013935552008111332,56
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,3,log_return_5m,31.23215103149414,281.08935546875,9.0,10428.265625,93854.390625,0.0014715713686919113,37
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,4,log_return_10m,57.36783218383789,1548.9315185546875,27.0,16572.470703125,447456.71875,0.00810903447755413,17
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,5,log_return_15m,31.470529556274414,188.82318115234375,6.0,5319.69287109375,31918.15625,0.0009885354308979053,42
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,6,log_return_30m,29.031822204589844,464.5091552734375,16.0,5493.44091796875,87895.0546875,0.0024318187796750286,29
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,7,log_return_60m,58.06513214111328,464.52105712890625,8.0,10803.7763671875,86430.2109375,0.0024318810887927573,28
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,8,log_return_120m,95.4857406616211,18428.748046875,193.0,28957.939453125,5588882.5,0.09647899309952063,2
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,9,momentum_acceleration_5_30,41.59181594848633,415.91815185546875,10.0,13683.060546875,136830.609375,0.0021774330193652857,31
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,10,momentum_acceleration_15_60,64.43547821044922,2835.160888671875,44.0,19992.88671875,879687.0,0.014842759102162028,11
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,11,efficiency_ratio_15m,19.43012237548828,97.1506118774414,5.0,3992.75244140625,19963.76171875,0.0005086071603506063,47
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,12,efficiency_ratio_60m,36.138240814208984,2096.01806640625,58.0,13073.982421875,758291.0,0.010973166058318884,15
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,13,up_candle_ratio_15m,12.550559043884277,37.651676177978516,3.0,1931.53173828125,5794.59521484375,0.00019711571273972467,51
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,14,realized_volatility_5m,30.559776306152344,30.559776306152344,1.0,20288.365234375,20288.365234375,0.00015998788631027642,54
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,15,realized_volatility_15m,27.998458862304688,335.98150634765625,12.0,8459.4912109375,101513.890625,0.0017589451735967913,35
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,16,realized_volatility_30m,50.020408630371094,1150.4693603515625,23.0,14639.6259765625,336711.40625,0.006022987844656661,19
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,17,realized_volatility_60m,41.56779479980469,2410.93212890625,58.0,18294.6875,1061091.875,0.012621818022391481,13
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,18,realized_volatility_120m,56.077022552490234,4822.6240234375,86.0,19645.609375,1689522.375,0.0252476136032316,8
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,19,volatility_ratio_5_60,17.141569137573242,34.283138275146484,2.0,1112.3118896484375,2224.623779296875,0.00017948059481114054,52
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,20,volatility_ratio_15_120,24.496789932250977,391.9486389160156,16.0,6017.27099609375,96276.3359375,0.0020519467699683,34
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,21,normalized_atr_14,24.832622528076172,198.66098022460938,8.0,9180.14453125,73441.15625,0.0010400387097095406,41
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,22,normalized_atr_60,34.39613342285156,1719.8067626953125,50.0,10660.384765625,533019.25,0.009003608078451441,16
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,23,semivariance_imbalance_60m,29.51092529296875,265.59832763671875,9.0,12972.3330078125,116751.0,0.001390472057794096,38
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,24,ema_distance_5,34.80287551879883,452.4373779296875,13.0,7444.482421875,96778.2734375,0.0023686200794657596,30
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,25,ema_distance_20,65.1326675415039,3321.76611328125,51.0,23216.255859375,1184029.0,0.017390256196802675,10
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,26,ema_distance_60,41.32642364501953,826.5285034179688,20.0,13008.2373046875,260164.75,0.004327078408961234,22
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,27,ema_distance_120,377.3924560546875,83781.125,222.0,54208.00390625,12034177.0,0.4386146340589721,1
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,28,ema_spread_5_20,59.49951934814453,2320.481201171875,39.0,22064.837890625,860528.6875,0.012148285343419846,14
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,29,ema_spread_20_60,290.59478759765625,13076.765625,45.0,33434.83984375,1504567.75,0.06846005910381749,3
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,30,normalized_slope_15m,30.50124168395996,488.0198669433594,16.0,13948.1513671875,223170.421875,0.0025549030924670664,26
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,31,normalized_slope_60m,69.28937530517578,4018.783935546875,58.0,38898.17578125,2256094.25,0.021039314586095238,9
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,32,range_position_30m,32.813621520996094,393.7634582519531,12.0,7877.310546875,94527.7265625,0.0020614477920531116,33
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,33,range_position_60m,20.54718017578125,143.83026123046875,7.0,10635.8916015625,74451.2421875,0.0007529865157123208,44
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,34,range_position_120m,116.82929992675781,7126.58740234375,61.0,37067.765625,2261133.75,0.037309424116330314,6
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,35,support_distance_60m,28.930513381958008,636.4713134765625,22.0,11651.29296875,256328.4375,0.0033320826409236662,24
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,36,resistance_distance_60m,29.07651138305664,494.3006896972656,17.0,9494.3369140625,161403.734375,0.002587784732261159,25
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,37,vwap_distance_60m,37.6485595703125,790.6197509765625,21.0,18122.734375,380577.4375,0.004139087327299324,23
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,38,signed_body_ratio,31.1618709564209,31.1618709564209,1.0,8588.5078125,8588.5078125,0.00016313999873054298,53
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,39,absolute_body_ratio,26.075904846191406,26.075904846191406,1.0,24012.943359375,24012.943359375,0.00013651372504091847,57
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,40,upper_wick_ratio,29.05817985534668,232.46543884277344,8.0,19504.109375,156032.875,0.0012170132997066038,40
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,41,lower_wick_ratio,0.0,0.0,0.0,0.0,0.0,0.0,60
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,42,close_location,32.925567626953125,395.1068115234375,12.0,28953.3046875,347439.65625,0.0020684805742410333,32
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,43,signed_body_mean_5m,17.904333114624023,17.904333114624023,1.0,7102.01611328125,7102.01611328125,9.373355295886457e-05,58
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,44,upper_wick_mean_15m,38.92007827758789,1284.362548828125,33.0,21838.15625,720659.1875,0.006723951359608704,18
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,45,lower_wick_mean_15m,21.792333602905273,239.71566772460938,11.0,9171.93359375,100891.265625,0.0012549700171396803,39
xgb_low_learning_rate_v1,xgb_low_learning_rate_v1,fold_2022,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,61
