fold_name,boosting_round,inner_early_stop_logloss
fold_2020,111,0.6832241676575446
fold_2020,112,0.6832295688542889
fold_2020,113,0.6832316299396171
fold_2020,114,0.6832374067468918
fold_2020,115,0.6832675224472865
fold_2020,116,0.6832748288073995
fold_2020,117,0.683265907598466
fold_2020,118,0.683268026052193
fold_2020,119,0.6832480745635625
fold_2020,120,0.6832524131251959
fold_2020,121,0.6832488804440361
fold_2020,122,0.6832640041476215
fold_2020,123,0.6832576972399811
fold_2020,124,0.683258647346732
fold_2020,125,0.6832565280749793
fold_2020,126,0.6832498368748443
fold_2020,127,0.6832485715895028
fold_2020,128,0.6832403202231335
fold_2020,129,0.6832284958397525
fold_2020,130,0.6832255661640525
fold_2020,131,0.6832193859125165
fold_2020,132,0.6832329935873377
fold_2020,133,0.6832249898000452
fold_2020,134,0.6832204492544202
fold_2020,135,0.6832134844374265
fold_2020,136,0.6832403959183211
fold_2020,137,0.6832300597253388
fold_2020,138,0.6832304677046604
fold_2020,139,0.6832238816440043
fold_2020,140,0.6832366664811188
fold_2020,141,0.6832295147012178
fold_2020,142,0.6832239540439154
fold_2020,143,0.6832258196477455
fold_2020,144,0.683225790300783
fold_2020,145,0.6832251679709139
fold_2020,146,0.6832336464610822
fold_2020,147,0.6832336065817489
fold_2020,148,0.6832598367097853
fold_2020,149,0.6832657830233448
fold_2020,150,0.6832603611755064
fold_2020,151,0.6832706950661981
fold_2020,152,0.6832814231236269
fold_2020,153,0.6832852836002073
fold_2020,154,0.6832713180136418
fold_2020,155,0.6832736135456056
fold_2020,156,0.6832671212485407
fold_2020,157,0.6832624697874338
fold_2020,158,0.6832635797741837
fold_2020,159,0.6832656538679748
fold_2020,160,0.6832648736058421
fold_2020,161,0.6832642777007529
fold_2020,162,0.683251960550727
fold_2020,163,0.6832429991345547
fold_2020,164,0.6832335217782042
fold_2020,165,0.68324139068974
fold_2020,166,0.6832465555685859
fold_2020,167,0.6832482502502285
fold_2020,168,0.6832516739613244
fold_2020,169,0.6832647978643075
fold_2020,170,0.6832595379971488
fold_2020,171,0.6832671552464313
fold_2020,172,0.6832725155836019
fold_2020,173,0.6832657655481834
fold_2020,174,0.6832744556602157
fold_2020,175,0.6832798331759264
fold_2020,176,0.6832804940746655
fold_2020,177,0.6832870044505622
