previous_agg_trade_id,current_agg_trade_id,missing_id_count,previous_trade_time,current_trade_time,time_delta_ms
1494332997,1494333007,9,2022-09-02T19:23:57.736000+00:00,2022-09-02T19:23:57.739000+00:00,3.0
1494334006,1494334012,5,2022-09-02T19:24:04.396000+00:00,2022-09-02T19:24:04.409000+00:00,13.0
1494335011,1494335013,1,2022-09-02T19:24:10.456000+00:00,2022-09-02T19:24:10.474000+00:00,18.0
1494338012,1494338020,7,2022-09-02T19:24:38.904000+00:00,2022-09-02T19:24:38.963000+00:00,59.0
1494339019,1494339021,1,2022-09-02T19:24:46.631000+00:00,2022-09-02T19:24:46.636000+00:00,5.0
1494340020,1494340030,9,2022-09-02T19:24:53.711000+00:00,2022-09-02T19:24:53.724000+00:00,13.0
1494341029,1494341048,18,2022-09-02T19:25:02.758000+00:00,2022-09-02T19:25:02.763000+00:00,5.0
1494343047,1494343050,2,2022-09-02T19:25:18.585000+00:00,2022-09-02T19:25:18.592000+00:00,7.0
1494344049,1494344058,8,2022-09-02T19:25:32.166000+00:00,2022-09-02T19:25:32.167000+00:00,1.0
1494345057,1494345060,2,2022-09-02T19:25:43.566000+00:00,2022-09-02T19:25:43.567000+00:00,1.0
1494346059,1494346063,3,2022-09-02T19:25:53.613000+00:00,2022-09-02T19:25:53.663000+00:00,50.0
1494347062,1494347083,20,2022-09-02T19:26:03.861000+00:00,2022-09-02T19:26:03.865000+00:00,4.0
1494349082,1494349086,3,2022-09-02T19:26:29.266000+00:00,2022-09-02T19:26:29.272000+00:00,6.0
1494356085,1494356093,7,2022-09-02T19:28:00.570000+00:00,2022-09-02T19:28:00.573000+00:00,3.0
1494357092,1494357105,12,2022-09-02T19:28:19.248000+00:00,2022-09-02T19:28:19.253000+00:00,5.0
1494358104,1494358112,7,2022-09-02T19:28:34.861000+00:00,2022-09-02T19:28:34.863000+00:00,2.0
1494359111,1494359114,2,2022-09-02T19:28:51.610000+00:00,2022-09-02T19:28:51.612000+00:00,2.0
1494360113,1494360118,4,2022-09-02T19:29:04.568000+00:00,2022-09-02T19:29:04.648000+00:00,80.0
1494362117,1494362138,20,2022-09-02T19:29:38.644000+00:00,2022-09-02T19:29:38.647000+00:00,3.0
1494363137,1494363140,2,2022-09-02T19:29:59.987000+00:00,2022-09-02T19:29:59.988000+00:00,1.0
1494365139,1494365145,5,2022-09-02T19:30:28.227000+00:00,2022-09-02T19:30:28.238000+00:00,11.0
1494368144,1494368146,1,2022-09-02T19:31:10.074000+00:00,2022-09-02T19:31:10.081000+00:00,7.0
1494369145,1494369155,9,2022-09-02T19:31:26.580000+00:00,2022-09-02T19:31:26.602000+00:00,22.0
1494371154,1494371156,1,2022-09-02T19:31:58.326000+00:00,2022-09-02T19:31:58.328000+00:00,2.0
1494373155,1494373158,2,2022-09-02T19:32:30.793000+00:00,2022-09-02T19:32:30.796000+00:00,3.0
1494374157,1494374159,1,2022-09-02T19:32:44.039000+00:00,2022-09-02T19:32:44.044000+00:00,5.0
1494375158,1494375164,5,2022-09-02T19:32:51.073000+00:00,2022-09-02T19:32:51.089000+00:00,16.0
1494376163,1494376219,55,2022-09-02T19:32:58.715000+00:00,2022-09-02T19:32:58.768000+00:00,53.0
1494382218,1494382221,2,2022-09-02T19:34:51.928000+00:00,2022-09-02T19:34:51.937000+00:00,9.0
1494383220,1494383222,1,2022-09-02T19:35:01.236000+00:00,2022-09-02T19:35:01.244000+00:00,8.0
1494384221,1494384226,4,2022-09-02T19:35:15.078000+00:00,2022-09-02T19:35:15.095000+00:00,17.0
1494385225,1494385234,8,2022-09-02T19:35:25.971000+00:00,2022-09-02T19:35:25.979000+00:00,8.0
1494386233,1494386237,3,2022-09-02T19:35:39.278000+00:00,2022-09-02T19:35:39.281000+00:00,3.0
1494387236,1494387242,5,2022-09-02T19:35:47.499000+00:00,2022-09-02T19:35:47.508000+00:00,9.0
1494388241,1494388245,3,2022-09-02T19:35:57.521000+00:00,2022-09-02T19:35:57.524000+00:00,3.0
1494389244,1494389247,2,2022-09-02T19:36:08.620000+00:00,2022-09-02T19:36:08.641000+00:00,21.0
1494390246,1494390248,1,2022-09-02T19:36:27.765000+00:00,2022-09-02T19:36:27.766000+00:00,1.0
1494391247,1494391251,3,2022-09-02T19:36:42.412000+00:00,2022-09-02T19:36:42.415000+00:00,3.0
1494392250,1494392252,1,2022-09-02T19:36:57.894000+00:00,2022-09-02T19:36:57.906000+00:00,12.0
1494393251,1494393298,46,2022-09-02T19:37:02.845000+00:00,2022-09-02T19:37:02.855000+00:00,10.0
1494396297,1494396305,7,2022-09-02T19:37:43.271000+00:00,2022-09-02T19:37:43.563000+00:00,292.0
1494397304,1494397306,1,2022-09-02T19:37:56.216000+00:00,2022-09-02T19:37:56.321000+00:00,105.0
1494398305,1494398307,1,2022-09-02T19:38:08.543000+00:00,2022-09-02T19:38:08.550000+00:00,7.0
1494400306,1494400316,9,2022-09-02T19:38:45.325000+00:00,2022-09-02T19:38:45.329000+00:00,4.0
1494402315,1494402318,2,2022-09-02T19:39:17.321000+00:00,2022-09-02T19:39:17.362000+00:00,41.0
1494403317,1494403321,3,2022-09-02T19:39:33.758000+00:00,2022-09-02T19:39:33.760000+00:00,2.0
1494404320,1494404323,2,2022-09-02T19:39:38.819000+00:00,2022-09-02T19:39:38.826000+00:00,7.0
1494405322,1494405338,15,2022-09-02T19:39:52.414000+00:00,2022-09-02T19:39:52.435000+00:00,21.0
1494406337,1494406340,2,2022-09-02T19:40:08.154000+00:00,2022-09-02T19:40:08.160000+00:00,6.0
1494408339,1494408345,5,2022-09-02T19:40:43.264000+00:00,2022-09-02T19:40:43.265000+00:00,1.0
1494409344,1494409346,1,2022-09-02T19:41:00.004000+00:00,2022-09-02T19:41:00.006000+00:00,2.0
1494412345,1494412347,1,2022-09-02T19:41:55.951000+00:00,2022-09-02T19:41:55.985000+00:00,34.0
1494413346,1494413359,12,2022-09-02T19:42:19.616000+00:00,2022-09-02T19:42:19.643000+00:00,27.0
1494414358,1494414374,15,2022-09-02T19:42:35.851000+00:00,2022-09-02T19:42:35.855000+00:00,4.0
1494415373,1494415379,5,2022-09-02T19:42:52.766000+00:00,2022-09-02T19:42:52.768000+00:00,2.0
1494417378,1494417380,1,2022-09-02T19:43:28.354000+00:00,2022-09-02T19:43:28.356000+00:00,2.0
1494419379,1494419381,1,2022-09-02T19:44:05.610000+00:00,2022-09-02T19:44:05.617000+00:00,7.0
1494422380,1494422383,2,2022-09-02T19:44:58.943000+00:00,2022-09-02T19:44:58.947000+00:00,4.0
1494424382,1494424384,1,2022-09-02T19:45:23.302000+00:00,2022-09-02T19:45:23.331000+00:00,29.0
1494426383,1494426393,9,2022-09-02T19:45:55.482000+00:00,2022-09-02T19:45:55.501000+00:00,19.0
1494428392,1494428395,2,2022-09-02T19:46:31.654000+00:00,2022-09-02T19:46:31.676000+00:00,22.0
1494429394,1494429397,2,2022-09-02T19:46:50.724000+00:00,2022-09-02T19:46:50.739000+00:00,15.0
1494433396,1494433398,1,2022-09-02T19:48:03.658000+00:00,2022-09-02T19:48:03.667000+00:00,9.0
1494434397,1494434399,1,2022-09-02T19:48:17.785000+00:00,2022-09-02T19:48:17.803000+00:00,18.0
1494436398,1494436400,1,2022-09-02T19:48:59.963000+00:00,2022-09-02T19:48:59.965000+00:00,2.0
1494437399,1494437402,2,2022-09-02T19:49:11.804000+00:00,2022-09-02T19:49:11.806000+00:00,2.0
1494439401,1494439403,1,2022-09-02T19:49:33.680000+00:00,2022-09-02T19:49:33.690000+00:00,10.0
1494442402,1494442407,4,2022-09-02T19:50:03.590000+00:00,2022-09-02T19:50:03.593000+00:00,3.0
1494443406,1494443414,7,2022-09-02T19:50:09.165000+00:00,2022-09-02T19:50:09.169000+00:00,4.0
1494444413,1494444415,1,2022-09-02T19:50:16.074000+00:00,2022-09-02T19:50:16.079000+00:00,5.0
1494446414,1494446418,3,2022-09-02T19:50:39.547000+00:00,2022-09-02T19:50:39.578000+00:00,31.0
1494449417,1494449427,9,2022-09-02T19:51:22.898000+00:00,2022-09-02T19:51:22.952000+00:00,54.0
1494450426,1494450430,3,2022-09-02T19:51:41.694000+00:00,2022-09-02T19:51:41.734000+00:00,40.0
1494453429,1494453434,4,2022-09-02T19:52:42.844000+00:00,2022-09-02T19:52:42.850000+00:00,6.0
1494454433,1494454438,4,2022-09-02T19:53:06.060000+00:00,2022-09-02T19:53:06.075000+00:00,15.0
1494455437,1494455442,4,2022-09-02T19:53:24.288000+00:00,2022-09-02T19:53:24.340000+00:00,52.0
1494457441,1494457448,6,2022-09-02T19:54:11.113000+00:00,2022-09-02T19:54:11.117000+00:00,4.0
1494460447,1494460452,4,2022-09-02T19:55:00.513000+00:00,2022-09-02T19:55:00.516000+00:00,3.0
1494461451,1494461453,1,2022-09-02T19:55:05.838000+00:00,2022-09-02T19:55:05.848000+00:00,10.0
1494463452,1494463454,1,2022-09-02T19:55:27.947000+00:00,2022-09-02T19:55:27.972000+00:00,25.0
1494466453,1494466461,7,2022-09-02T19:56:16.554000+00:00,2022-09-02T19:56:16.558000+00:00,4.0
1494467460,1494467462,1,2022-09-02T19:56:32.248000+00:00,2022-09-02T19:56:32.249000+00:00,1.0
1494470461,1494470463,1,2022-09-02T19:57:16.439000+00:00,2022-09-02T19:57:16.469000+00:00,30.0
1494474462,1494474466,3,2022-09-02T19:58:22.820000+00:00,2022-09-02T19:58:22.830000+00:00,10.0
1494475465,1494475468,2,2022-09-02T19:58:39.610000+00:00,2022-09-02T19:58:39.617000+00:00,7.0
1494476467,1494476469,1,2022-09-02T19:58:50.960000+00:00,2022-09-02T19:58:50.964000+00:00,4.0
1494477468,1494477473,4,2022-09-02T19:59:08.097000+00:00,2022-09-02T19:59:08.109000+00:00,12.0
1494478472,1494478479,6,2022-09-02T19:59:32.689000+00:00,2022-09-02T19:59:32.697000+00:00,8.0
1494479478,1494479480,1,2022-09-02T19:59:44.724000+00:00,2022-09-02T19:59:44.729000+00:00,5.0
1494482479,1494482481,1,2022-09-02T20:00:06.069000+00:00,2022-09-02T20:00:06.092000+00:00,23.0
1494484480,1494484482,1,2022-09-02T20:00:28.326000+00:00,2022-09-02T20:00:28.362000+00:00,36.0
1494490481,1494490486,4,2022-09-02T20:02:14.042000+00:00,2022-09-02T20:02:14.078000+00:00,36.0
1494494485,1494494487,1,2022-09-02T20:03:37.802000+00:00,2022-09-02T20:03:37.926000+00:00,124.0
1494495486,1494495490,3,2022-09-02T20:04:00.700000+00:00,2022-09-02T20:04:00.709000+00:00,9.0
1494496489,1494496491,1,2022-09-02T20:04:08.720000+00:00,2022-09-02T20:04:08.721000+00:00,1.0
1494502490,1494502494,3,2022-09-02T20:05:34.283000+00:00,2022-09-02T20:05:34.466000+00:00,183.0
1494503493,1494503495,1,2022-09-02T20:06:05.826000+00:00,2022-09-02T20:06:05.857000+00:00,31.0
1494506494,1494506496,1,2022-09-02T20:07:02.236000+00:00,2022-09-02T20:07:02.254000+00:00,18.0
1494508495,1494508508,12,2022-09-02T20:07:42.499000+00:00,2022-09-02T20:07:42.505000+00:00,6.0
1494512507,1494512511,3,2022-09-02T20:09:00.433000+00:00,2022-09-02T20:09:00.455000+00:00,22.0
1494514510,1494514517,6,2022-09-02T20:09:50.922000+00:00,2022-09-02T20:09:51.048000+00:00,126.0
1494520516,1494520518,1,2022-09-02T20:12:25.291000+00:00,2022-09-02T20:12:25.292000+00:00,1.0
1494522517,1494522519,1,2022-09-02T20:13:06.099000+00:00,2022-09-02T20:13:06.109000+00:00,10.0
1494525518,1494525530,11,2022-09-02T20:14:13.738000+00:00,2022-09-02T20:14:13.753000+00:00,15.0
1494529529,1494529532,2,2022-09-02T20:16:39.801000+00:00,2022-09-02T20:16:39.803000+00:00,2.0
1494530531,1494530539,7,2022-09-02T20:17:02.881000+00:00,2022-09-02T20:17:02.882000+00:00,1.0
1494531538,1494531540,1,2022-09-02T20:17:45.460000+00:00,2022-09-02T20:17:45.470000+00:00,10.0
1494532539,1494532547,7,2022-09-02T20:18:13.690000+00:00,2022-09-02T20:18:13.698000+00:00,8.0
1494543546,1494543585,38,2022-09-02T20:23:59.467000+00:00,2022-09-02T20:23:59.491000+00:00,24.0
1494544584,1494544592,7,2022-09-02T20:24:16.252000+00:00,2022-09-02T20:24:16.256000+00:00,4.0
1494546591,1494546613,21,2022-09-02T20:24:54.120000+00:00,2022-09-02T20:24:54.139000+00:00,19.0
1494547612,1494547617,4,2022-09-02T20:25:22.139000+00:00,2022-09-02T20:25:22.253000+00:00,114.0
1494553616,1494553618,1,2022-09-02T20:28:44.235000+00:00,2022-09-02T20:28:44.238000+00:00,3.0
1494557617,1494557620,2,2022-09-02T20:31:11.189000+00:00,2022-09-02T20:31:11.321000+00:00,132.0
1494560619,1494560622,2,2022-09-02T20:32:50.200000+00:00,2022-09-02T20:32:50.211000+00:00,11.0
1494561621,1494561624,2,2022-09-02T20:33:22.388000+00:00,2022-09-02T20:33:22.403000+00:00,15.0
1494564623,1494564625,1,2022-09-02T20:35:16.950000+00:00,2022-09-02T20:35:16.953000+00:00,3.0
1494567624,1494567771,146,2022-09-02T20:36:42.770000+00:00,2022-09-02T20:36:42.771000+00:00,1.0
1494569770,1494569775,4,2022-09-02T20:37:51.530000+00:00,2022-09-02T20:37:51.866000+00:00,336.0
1494570774,1494570780,5,2022-09-02T20:38:23.846000+00:00,2022-09-02T20:38:23.917000+00:00,71.0
1494573779,1494573781,1,2022-09-02T20:40:34.777000+00:00,2022-09-02T20:40:34.779000+00:00,2.0
1494574780,1494574784,3,2022-09-02T20:41:09.653000+00:00,2022-09-02T20:41:10.064000+00:00,411.0
1494575783,1494575785,1,2022-09-02T20:41:29.769000+00:00,2022-09-02T20:41:29.779000+00:00,10.0
1494576784,1494576796,11,2022-09-02T20:41:48.878000+00:00,2022-09-02T20:41:48.880000+00:00,2.0
1494577795,1494577800,4,2022-09-02T20:42:22.094000+00:00,2022-09-02T20:42:22.126000+00:00,32.0
1494578799,1494578801,1,2022-09-02T20:43:08.082000+00:00,2022-09-02T20:43:08.096000+00:00,14.0
1494581800,1494581803,2,2022-09-02T20:44:43.322000+00:00,2022-09-02T20:44:43.610000+00:00,288.0
1494583802,1494583812,9,2022-09-02T20:45:51.601000+00:00,2022-09-02T20:45:51.641000+00:00,40.0
1494585811,1494585813,1,2022-09-02T20:47:04.719000+00:00,2022-09-02T20:47:04.781000+00:00,62.0
1494588812,1494588817,4,2022-09-02T20:48:41.635000+00:00,2022-09-02T20:48:41.675000+00:00,40.0
1494589816,1494589820,3,2022-09-02T20:49:10.678000+00:00,2022-09-02T20:49:10.679000+00:00,1.0
1494597819,1494597822,2,2022-09-02T20:54:20.039000+00:00,2022-09-02T20:54:20.043000+00:00,4.0
1494603821,1494603850,28,2022-09-02T20:56:24.161000+00:00,2022-09-02T20:56:24.167000+00:00,6.0
1494604849,1494604851,1,2022-09-02T20:56:31.480000+00:00,2022-09-02T20:56:31.523000+00:00,43.0
1494605850,1494605855,4,2022-09-02T20:56:40.852000+00:00,2022-09-02T20:56:40.863000+00:00,11.0
1494607854,1494607860,5,2022-09-02T20:57:05.750000+00:00,2022-09-02T20:57:05.751000+00:00,1.0
1494609859,1494609862,2,2022-09-02T20:57:48.242000+00:00,2022-09-02T20:57:48.253000+00:00,11.0
1494611861,1494611864,2,2022-09-02T20:58:18.310000+00:00,2022-09-02T20:58:18.318000+00:00,8.0
1494612863,1494612883,19,2022-09-02T20:58:42.969000+00:00,2022-09-02T20:58:43+00:00,31.0
1494613882,1494613890,7,2022-09-02T20:59:16.646000+00:00,2022-09-02T20:59:16.659000+00:00,13.0
1494614889,1494614892,2,2022-09-02T20:59:55.900000+00:00,2022-09-02T20:59:55.920000+00:00,20.0
1494616891,1494616894,2,2022-09-02T21:00:14.402000+00:00,2022-09-02T21:00:14.439000+00:00,37.0
1494617893,1494617895,1,2022-09-02T21:00:25.158000+00:00,2022-09-02T21:00:25.169000+00:00,11.0
1494624894,1494624905,10,2022-09-02T21:02:46.279000+00:00,2022-09-02T21:02:46.319000+00:00,40.0
1494625904,1494625908,3,2022-09-02T21:03:26.209000+00:00,2022-09-02T21:03:26.215000+00:00,6.0
1494627907,1494627926,18,2022-09-02T21:04:26.596000+00:00,2022-09-02T21:04:26.597000+00:00,1.0
1494628925,1494628927,1,2022-09-02T21:04:41.130000+00:00,2022-09-02T21:04:41.180000+00:00,50.0
1494629926,1494629929,2,2022-09-02T21:04:57.362000+00:00,2022-09-02T21:04:57.363000+00:00,1.0
1494632928,1494632930,1,2022-09-02T21:06:36.286000+00:00,2022-09-02T21:06:36.351000+00:00,65.0
1494633929,1494633935,5,2022-09-02T21:07:09.802000+00:00,2022-09-02T21:07:09.829000+00:00,27.0
1494638934,1494638943,8,2022-09-02T21:10:44.889000+00:00,2022-09-02T21:10:44.894000+00:00,5.0
1494641942,1494641944,1,2022-09-02T21:12:24.640000+00:00,2022-09-02T21:12:24.680000+00:00,40.0
1494645943,1494645945,1,2022-09-02T21:15:22.853000+00:00,2022-09-02T21:15:22.919000+00:00,66.0
1494646944,1494646950,5,2022-09-02T21:16:21.141000+00:00,2022-09-02T21:16:21.180000+00:00,39.0
1494649949,1494649954,4,2022-09-02T21:19:51.496000+00:00,2022-09-02T21:19:51.506000+00:00,10.0
1494651953,1494651978,24,2022-09-02T21:21:59.941000+00:00,2022-09-02T21:21:59.951000+00:00,10.0
1494652977,1494652979,1,2022-09-02T21:22:55.079000+00:00,2022-09-02T21:22:55.082000+00:00,3.0
1494653978,1494653982,3,2022-09-02T21:23:35.268000+00:00,2022-09-02T21:23:36.530000+00:00,1262.0
1494654981,1494654983,1,2022-09-02T21:24:05.699000+00:00,2022-09-02T21:24:05.724000+00:00,25.0
1494655982,1494655985,2,2022-09-02T21:24:30.051000+00:00,2022-09-02T21:24:30.317000+00:00,266.0
1494656984,1494656986,1,2022-09-02T21:25:44.687000+00:00,2022-09-02T21:25:44.704000+00:00,17.0
1494657985,1494657987,1,2022-09-02T21:26:55.997000+00:00,2022-09-02T21:26:56.015000+00:00,18.0
1494659986,1494659994,7,2022-09-02T21:28:20.122000+00:00,2022-09-02T21:28:20.142000+00:00,20.0
1494661993,1494662000,6,2022-09-02T21:29:37.411000+00:00,2022-09-02T21:29:37.414000+00:00,3.0
1494664999,1494665003,3,2022-09-02T21:32:27.152000+00:00,2022-09-02T21:32:27.168000+00:00,16.0
1494666002,1494666005,2,2022-09-02T21:33:18.327000+00:00,2022-09-02T21:33:18.328000+00:00,1.0
1494669004,1494669035,30,2022-09-02T21:36:08.005000+00:00,2022-09-02T21:36:08.082000+00:00,77.0
1494677034,1494677039,4,2022-09-02T21:42:48.926000+00:00,2022-09-02T21:42:48.946000+00:00,20.0
1494682038,1494682040,1,2022-09-02T21:45:19.944000+00:00,2022-09-02T21:45:19.951000+00:00,7.0
1494683039,1494683041,1,2022-09-02T21:45:51.483000+00:00,2022-09-02T21:45:51.606000+00:00,123.0
1494685040,1494685046,5,2022-09-02T21:46:52.425000+00:00,2022-09-02T21:46:52.439000+00:00,14.0
1494686045,1494686047,1,2022-09-02T21:47:21.973000+00:00,2022-09-02T21:47:21.981000+00:00,8.0
1494689046,1494689054,7,2022-09-02T21:48:18.442000+00:00,2022-09-02T21:48:18.472000+00:00,30.0
1494690053,1494690061,7,2022-09-02T21:48:22.318000+00:00,2022-09-02T21:48:22.325000+00:00,7.0
1494694060,1494694063,2,2022-09-02T21:49:45.724000+00:00,2022-09-02T21:49:45.783000+00:00,59.0
1494698062,1494698064,1,2022-09-02T21:52:14.294000+00:00,2022-09-02T21:52:14.321000+00:00,27.0
1494699063,1494699091,27,2022-09-02T21:52:51.208000+00:00,2022-09-02T21:52:51.231000+00:00,23.0
1494700090,1494700092,1,2022-09-02T21:53:45.188000+00:00,2022-09-02T21:53:45.218000+00:00,30.0
1494703091,1494703095,3,2022-09-02T21:56:02.550000+00:00,2022-09-02T21:56:02.572000+00:00,22.0
1494706094,1494706102,7,2022-09-02T21:58:12.320000+00:00,2022-09-02T21:58:12.322000+00:00,2.0
1494709101,1494709104,2,2022-09-02T22:00:41.330000+00:00,2022-09-02T22:00:41.339000+00:00,9.0
1494711103,1494711105,1,2022-09-02T22:01:49.497000+00:00,2022-09-02T22:01:49.502000+00:00,5.0
1494712104,1494712107,2,2022-09-02T22:02:08.699000+00:00,2022-09-02T22:02:08.715000+00:00,16.0
1494713106,1494713109,2,2022-09-02T22:02:31.302000+00:00,2022-09-02T22:02:31.312000+00:00,10.0
1494719108,1494719116,7,2022-09-02T22:05:00.979000+00:00,2022-09-02T22:05:00.996000+00:00,17.0
1494721115,1494721122,6,2022-09-02T22:05:52.027000+00:00,2022-09-02T22:05:52.087000+00:00,60.0
1494726121,1494726123,1,2022-09-02T22:08:00.002000+00:00,2022-09-02T22:08:00.006000+00:00,4.0
1494727122,1494727124,1,2022-09-02T22:08:14.443000+00:00,2022-09-02T22:08:14.445000+00:00,2.0
1494728123,1494728125,1,2022-09-02T22:08:41.896000+00:00,2022-09-02T22:08:41.899000+00:00,3.0
1494729124,1494729127,2,2022-09-02T22:08:59.977000+00:00,2022-09-02T22:08:59.980000+00:00,3.0
1494730126,1494730134,7,2022-09-02T22:09:25.979000+00:00,2022-09-02T22:09:26.030000+00:00,51.0
1494738133,1494738140,6,2022-09-02T22:14:02.362000+00:00,2022-09-02T22:14:02.366000+00:00,4.0
1494739139,1494739145,5,2022-09-02T22:14:39.985000+00:00,2022-09-02T22:14:39.986000+00:00,1.0
1494742144,1494742146,1,2022-09-02T22:16:41.969000+00:00,2022-09-02T22:16:41.979000+00:00,10.0
1494744145,1494744149,3,2022-09-02T22:17:51.945000+00:00,2022-09-02T22:17:51.963000+00:00,18.0
1494746148,1494746162,13,2022-09-02T22:18:59.838000+00:00,2022-09-02T22:18:59.839000+00:00,1.0
1494747161,1494747163,1,2022-09-02T22:19:13.755000+00:00,2022-09-02T22:19:13.759000+00:00,4.0
1494748162,1494748164,1,2022-09-02T22:19:25.752000+00:00,2022-09-02T22:19:25.812000+00:00,60.0
1494750163,1494750168,4,2022-09-02T22:20:17.787000+00:00,2022-09-02T22:20:17.803000+00:00,16.0
1494752167,1494752172,4,2022-09-02T22:21:27.693000+00:00,2022-09-02T22:21:27.758000+00:00,65.0
1494754171,1494754176,4,2022-09-02T22:22:51.830000+00:00,2022-09-02T22:22:51.831000+00:00,1.0
1494756175,1494756179,3,2022-09-02T22:24:08.327000+00:00,2022-09-02T22:24:08.339000+00:00,12.0
1494759178,1494759195,16,2022-09-02T22:25:57.831000+00:00,2022-09-02T22:25:57.834000+00:00,3.0
1494760194,1494760196,1,2022-09-02T22:26:16.707000+00:00,2022-09-02T22:26:16.710000+00:00,3.0
1494762195,1494762198,2,2022-09-02T22:27:11.260000+00:00,2022-09-02T22:27:11.265000+00:00,5.0
1494764197,1494764203,5,2022-09-02T22:27:21.626000+00:00,2022-09-02T22:27:21.644000+00:00,18.0
1494768202,1494768230,27,2022-09-02T22:28:33.289000+00:00,2022-09-02T22:28:33.392000+00:00,103.0
1494769229,1494769233,3,2022-09-02T22:29:06.453000+00:00,2022-09-02T22:29:06.466000+00:00,13.0
1494770232,1494770235,2,2022-09-02T22:29:28.491000+00:00,2022-09-02T22:29:28.492000+00:00,1.0
1494780234,1494780246,11,2022-09-02T22:34:08.075000+00:00,2022-09-02T22:34:08.086000+00:00,11.0
1494781245,1494781251,5,2022-09-02T22:34:28.602000+00:00,2022-09-02T22:34:28.612000+00:00,10.0
1494782250,1494782256,5,2022-09-02T22:34:55.817000+00:00,2022-09-02T22:34:55.838000+00:00,21.0
1494783255,1494783261,5,2022-09-02T22:35:21.577000+00:00,2022-09-02T22:35:21.604000+00:00,27.0
1494784260,1494784266,5,2022-09-02T22:35:34.133000+00:00,2022-09-02T22:35:34.143000+00:00,10.0
1494786265,1494786271,5,2022-09-02T22:35:49.887000+00:00,2022-09-02T22:35:49.888000+00:00,1.0
1494789270,1494789272,1,2022-09-02T22:36:27.174000+00:00,2022-09-02T22:36:27.190000+00:00,16.0
1494792271,1494792273,1,2022-09-02T22:37:11.586000+00:00,2022-09-02T22:37:11.587000+00:00,1.0
1494797272,1494797275,2,2022-09-02T22:39:11.170000+00:00,2022-09-02T22:39:11.191000+00:00,21.0
1494798274,1494798278,3,2022-09-02T22:39:28.958000+00:00,2022-09-02T22:39:28.988000+00:00,30.0
1494799277,1494799279,1,2022-09-02T22:39:43.856000+00:00,2022-09-02T22:39:43.886000+00:00,30.0
1494800278,1494800281,2,2022-09-02T22:40:12.118000+00:00,2022-09-02T22:40:12.268000+00:00,150.0
1494803280,1494803297,16,2022-09-02T22:41:39.961000+00:00,2022-09-02T22:41:39.970000+00:00,9.0
1494804296,1494804305,8,2022-09-02T22:42:04.194000+00:00,2022-09-02T22:42:04.198000+00:00,4.0
1494806304,1494806306,1,2022-09-02T22:43:11.161000+00:00,2022-09-02T22:43:11.192000+00:00,31.0
1494812305,1494812307,1,2022-09-02T22:46:07.731000+00:00,2022-09-02T22:46:07.742000+00:00,11.0
1494814306,1494814314,7,2022-09-02T22:47:22.668000+00:00,2022-09-02T22:47:22.669000+00:00,1.0
1494817313,1494817324,10,2022-09-02T22:49:29.232000+00:00,2022-09-02T22:49:29.239000+00:00,7.0
1494819323,1494819326,2,2022-09-02T22:50:19.030000+00:00,2022-09-02T22:50:19.033000+00:00,3.0
1494820325,1494820331,5,2022-09-02T22:50:44.871000+00:00,2022-09-02T22:50:44.898000+00:00,27.0
1494821330,1494821344,13,2022-09-02T22:51:12.755000+00:00,2022-09-02T22:51:12.763000+00:00,8.0
1494823343,1494823345,1,2022-09-02T22:51:45.775000+00:00,2022-09-02T22:51:45.776000+00:00,1.0
1494827344,1494827356,11,2022-09-02T22:53:37.670000+00:00,2022-09-02T22:53:37.671000+00:00,1.0
1494830355,1494830358,2,2022-09-02T22:54:54.991000+00:00,2022-09-02T22:54:55.013000+00:00,22.0
1494834357,1494834367,9,2022-09-02T22:55:57.615000+00:00,2022-09-02T22:55:57.617000+00:00,2.0
1494836366,1494836368,1,2022-09-02T22:56:15.817000+00:00,2022-09-02T22:56:15.834000+00:00,17.0
1494837367,1494837369,1,2022-09-02T22:56:30.570000+00:00,2022-09-02T22:56:30.584000+00:00,14.0
1494838368,1494838382,13,2022-09-02T22:56:37.848000+00:00,2022-09-02T22:56:37.880000+00:00,32.0
1494839381,1494839385,3,2022-09-02T22:56:47.219000+00:00,2022-09-02T22:56:47.239000+00:00,20.0
1494841384,1494841386,1,2022-09-02T22:57:25.351000+00:00,2022-09-02T22:57:25.401000+00:00,50.0
1494843385,1494843391,5,2022-09-02T22:58:00.685000+00:00,2022-09-02T22:58:00.691000+00:00,6.0
1494844390,1494844392,1,2022-09-02T22:58:27.416000+00:00,2022-09-02T22:58:27.480000+00:00,64.0
1494845391,1494845394,2,2022-09-02T22:59:01.375000+00:00,2022-09-02T22:59:01.396000+00:00,21.0
1494847393,1494847395,1,2022-09-02T23:00:00.014000+00:00,2022-09-02T23:00:00.018000+00:00,4.0
1494850394,1494850402,7,2022-09-02T23:01:36.904000+00:00,2022-09-02T23:01:36.906000+00:00,2.0
1494852401,1494852407,5,2022-09-02T23:02:26.208000+00:00,2022-09-02T23:02:26.284000+00:00,76.0
1494854406,1494854411,4,2022-09-02T23:03:20.141000+00:00,2022-09-02T23:03:20.142000+00:00,1.0
1494857410,1494857417,6,2022-09-02T23:04:46.082000+00:00,2022-09-02T23:04:46.091000+00:00,9.0
1494861416,1494861419,2,2022-09-02T23:07:05.494000+00:00,2022-09-02T23:07:05.497000+00:00,3.0
1494862418,1494862422,3,2022-09-02T23:07:36.325000+00:00,2022-09-02T23:07:36.469000+00:00,144.0
